Record Number		Date         		Time     		Latitude		Longitude		Speed(km/hour)	Altitude(meter)		 
	10020		2014-03-29		12:16:32		3636.4509		-11624.7117		0.10		775.0
	10021		2014-03-29		12:16:33		3636.4509		-11624.7117		0.10		775.0
	10022		2014-03-29		12:16:34		3636.4509		-11624.7117		0.10		775.0
	10023		2014-03-29		12:16:35		3636.4509		-11624.7117		0.00		775.0
	10024		2014-03-29		12:16:36		3636.4509		-11624.7117		0.10		775.0
	10025		2014-03-29		12:16:37		3636.4509		-11624.7117		0.00		775.0
	10026		2014-03-29		12:16:38		3636.4508		-11624.7117		0.10		775.0
	10027		2014-03-29		12:16:39		3636.4508		-11624.7117		0.10		775.0
	10028		2014-03-29		12:16:40		3636.4508		-11624.7117		0.10		775.0
	10029		2014-03-29		12:16:41		3636.4508		-11624.7119		0.50		775.0
	10030		2014-03-29		12:16:42		3636.4508		-11624.7119		0.40		775.0
	10031		2014-03-29		12:16:43		3636.4509		-11624.7119		0.30		775.0
	10032		2014-03-29		12:16:44		3636.4509		-11624.7119		0.10		775.0
	10033		2014-03-29		12:16:45		3636.4510		-11624.7119		0.20		775.0
	10034		2014-03-29		12:16:46		3636.4510		-11624.7119		0.20		775.0
	10035		2014-03-29		12:16:47		3636.4510		-11624.7117		0.20		775.0
	10036		2014-03-29		12:16:48		3636.4510		-11624.7117		0.10		775.0
	10037		2014-03-29		12:16:49		3636.4510		-11624.7117		0.10		775.0
	10038		2014-03-29		12:16:50		3636.4511		-11624.7117		0.30		775.0
	10039		2014-03-29		12:16:51		3636.4512		-11624.7117		1.30		775.0
	10040		2014-03-29		12:16:52		3636.4516		-11624.7117		3.10		775.0
	10041		2014-03-29		12:16:53		3636.4521		-11624.7119		3.60		775.0
	10042		2014-03-29		12:16:54		3636.4527		-11624.7120		4.00		775.0
	10043		2014-03-29		12:16:55		3636.4533		-11624.7121		4.30		775.0
	10044		2014-03-29		12:16:56		3636.4540		-11624.7121		4.00		775.0
	10045		2014-03-29		12:16:57		3636.4546		-11624.7122		4.20		775.0
	10046		2014-03-29		12:16:58		3636.4553		-11624.7122		4.20		775.0
	10047		2014-03-29		12:16:59		3636.4560		-11624.7122		4.30		775.0
	10048		2014-03-29		12:17:00		3636.4567		-11624.7122		4.40		775.0
	10049		2014-03-29		12:17:01		3636.4574		-11624.7122		4.59		775.0
	10050		2014-03-29		12:17:02		3636.4580		-11624.7122		4.30		775.0
	10051		2014-03-29		12:17:03		3636.4587		-11624.7122		4.40		774.0
	10052		2014-03-29		12:17:04		3636.4594		-11624.7124		4.59		774.0
	10053		2014-03-29		12:17:05		3636.4601		-11624.7125		4.59		775.0
	10054		2014-03-29		12:17:06		3636.4608		-11624.7125		4.59		775.0
	10055		2014-03-29		12:17:07		3636.4615		-11624.7124		4.59		775.0
	10056		2014-03-29		12:17:08		3636.4622		-11624.7122		4.70		775.0
	10057		2014-03-29		12:17:09		3636.4629		-11624.7121		4.70		775.0
	10058		2014-03-29		12:17:10		3636.4637		-11624.7120		4.70		775.0
	10059		2014-03-29		12:17:11		3636.4644		-11624.7119		4.59		775.0
	10060		2014-03-29		12:17:12		3636.4651		-11624.7120		4.40		775.0
	10061		2014-03-29		12:17:13		3636.4658		-11624.7122		4.90		775.0
	10062		2014-03-29		12:17:14		3636.4665		-11624.7122		4.70		774.0
	10063		2014-03-29		12:17:15		3636.4672		-11624.7125		4.70		775.0
	10064		2014-03-29		12:17:16		3636.4680		-11624.7126		4.80		775.0
	10065		2014-03-29		12:17:17		3636.4687		-11624.7126		4.90		775.0
	10066		2014-03-29		12:17:18		3636.4694		-11624.7126		4.80		775.0
	10067		2014-03-29		12:17:19		3636.4701		-11624.7126		4.40		775.0
	10068		2014-03-29		12:17:20		3636.4706		-11624.7125		2.20		775.0
	10069		2014-03-29		12:17:21		3636.4708		-11624.7126		0.70		775.0
	10070		2014-03-29		12:17:22		3636.4711		-11624.7126		2.90		775.0
	10071		2014-03-29		12:17:23		3636.4716		-11624.7125		4.00		775.0
	10072		2014-03-29		12:17:24		3636.4723		-11624.7124		4.20		775.0
